document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,dcterms_description,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,term_localName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/relationshipRemarks-2009-04-24,relationshipRemarks-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Relationship Remarks,Comments or notes about the relationship between the two resources.,"Examples: ""mother and offspring collected from the same nest"", ""pollinator captured in the act""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/Comments,http://rs-test.tdwg.org/dwc/terms/ResourceRelationship,,relationshipRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/reproductiveCondition-2009-04-24,reproductiveCondition-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Reproductive Condition,The reproductive condition of the biological individual(s) represented in the Occurrence. Recommended best practice is to use a controlled vocabulary.,"Examples"" ""non-reproductive"", ""pregnant"", ""in bloom"", ""fruit-bearing""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Occurrence,,reproductiveCondition
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/resourceID-2009-04-24,resourceID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Resource ID,An identifier for the resource that is the subject of the relationship.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/ResourceRelationship,,resourceID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/ResourceRelationship-2009-01-21,ResourceRelationship-2009-01-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-21,superseded,,,,Resource Relationship,"The category of information pertaining to relationships between resources (instances of data records, such as Occurrences, Taxa, Locations, Events).","Resources can be thought of as identifiable records and may include, but need not be limited to Occurrences, Locations, Events, Identifications, or Taxon records.",http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit/Associations,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,ResourceRelationship
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/ResourceRelationship-2014-10-23,ResourceRelationship-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/ResourceRelationship-2009-01-21,,,Resource Relationship,A relationship of one rdfs:Resource (http://www.w3.org/2000/01/rdf-schema#Resource) to another.,"Resources can be thought of as identifiable records or instances of classes and may include, but need not be limited to Occurrences, Organisms, MaterialSamples, Events, Locations, GeologicalContexts, Identifications, or Taxa. Example: An instance of an Organism is the mother of another instance of an Organism.",http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit/Associations,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,ResourceRelationship
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/resourceRelationshipID-2009-04-24,resourceRelationshipID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Resource Relationship ID,"An identifier for an instance of relationship between one resource (the subject) and another (relatedResource, the object).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/ResourceRelationship,,resourceRelationshipID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Sample-2008-11-19,Sample-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample,"Container class for information about the results of a sampling event (specimen, observation, etc.)",,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit,,,Sample
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttribute-2008-11-19,SampleAttribute-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample Attribute,Container class for information about attributes related to a given sample.,,http://www.w3.org/2000/01/rdf-schema#Class,Datasets/Dataset/Units/Unit/MeasurementsOrFacts,,,SampleAttribute
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeAccuracy-2009-01-18,SampleAttributeAccuracy-2009-01-18,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-18,deprecated,,,,Sample Attribute Accuracy,The description of the error associated with the SampleAttributeValue.,"Example: ""0.01"", ""normal distribution with variation of 2 m""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Accuracy,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SampleAttributeAccuracy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeDeterminedBy-2009-01-23,SampleAttributeDeterminedBy-2009-01-23,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-23,deprecated,,,,Sample Attribute Determined By,The agent responsible for having determined the value of the measurement or characteristic of the sample.,"Example: ""Javier de la Torre""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasuredBy,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SampleAttributeDeterminedBy
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeDeterminedDate-2009-01-23,SampleAttributeDeterminedDate-2009-01-23,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-23,deprecated,,,,Sample Attribute Determined Date,The date on which the the measurement or characteristic of the sample was made.,"Date may be used to express temporal information at any level of granularity. Recommended best practice is to use an encoding scheme, such as the W3CDTF profile of ISO 8601 [W3CDTF].",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/MeasurementDateTime,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SampleAttributeDeterminedDate
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeRemarks-2008-11-19,SampleAttributeRemarks-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample Attribute Remarks,Comments or notes accompanying the measurement or characteristic of the sample.,"Example: ""tip of tail missing""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SampleAttributeRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeUnit-2008-11-19,SampleAttributeUnit-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample Attribute Unit,The units for the value of the measurement or characteristic of the sample. Recommended best practice is to use International System of Units (SI) units.,"Example: ""mm""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UnitOfMeasurement,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SampleAttributeUnit
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeValue-2008-11-19,SampleAttributeValue-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample Attribute Value,The value of the measurement or characteristic of the sample.,"Example: ""45""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/LowerValue or DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/UpperValue,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SampleAttributeValue
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SampleRemarks-2009-01-18,SampleRemarks-2009-01-18,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-18,deprecated,http://rs-test.tdwg.org/dwc/dwcore/version/Remarks-2007-04-17,,,Sample Remarks,Comments or notes about the sample or record.,"Example: ""found dead on road""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Notes,http://rs-test.tdwg.org/dwc/terms/Sample,,SampleRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/sampleSizeUnit-2014-12-23,sampleSizeUnit-2014-12-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-12-23,recommended,,,,Sample Size Unit,"The unit of measurement of the size (time duration, length, area, or volume) of a sample in a sampling event.","A sampleSizeUnit must have a corresponding sampleSizeValue, e.g., ""5"" for sampleSizeValue with ""metre"" for sampleSizeUnit. Examples: ""minute"", ""hour"", ""day"", ""metre"", ""square metre"", ""cubic metre"". Recommended best practice is to use a controlled vocabulary such as the Ontology of Units of Measure http://www.wurvoc.org/vocabularies/om-1.8/ of SI units, derived units, or other non-SI units accepted for use within the SI (e.g., minute, hour, day, litre).",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Event,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,sampleSizeUnit
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/sampleSizeValue-2014-12-23,sampleSizeValue-2014-12-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-12-23,recommended,,,,Sample Size Value,"A numeric value for a measurement of the size (time duration, length, area, or volume) of a sample in a sampling event.","A sampleSizeValue must have a corresponding sampleSizeUnit. Example: ""5"" for sampleSizeValue with ""metre"" for sampleSizeUnit.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Event,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2015-03-19_18,sampleSizeValue
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingAttributeID-2008-11-19,SamplingAttributeID-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sample Attribute ID,An identifier for the sampling attribute. May be a global unique identifier or an identifier specific to the data set.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SamplingAttributeID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingAttributeType-2008-11-19,SamplingAttributeType-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,http://rs-test.tdwg.org/dwc/terms/version/EventAttributeType-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/SampleAttributeType-2008-11-19,,Sample Attribute Type,The nature of the measurement or characteristic of the sample. Recommended best practice is to use a controlled vocabulary.,"Example: ""tail length""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/MeasurementsOrFacts/MeasurementOrFact/MeasurementOrFactAtomised/Parameter,http://rs-test.tdwg.org/dwc/terms/SampleAttribute,,SamplingAttributeType
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/samplingEffort-2009-08-24,samplingEffort-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,recommended,,,,Sampling Effort,The amount of effort expended during an Event.,"Examples: ""40 trap-nights"", ""10 observer-hours; 10 km by foot; 30 km by car""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Event,,samplingEffort
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingEvent-2008-11-19,SamplingEvent-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sampling Event,Container class for information about the conditions and methods of acquisition of samples.,,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit/Gathering,,,SamplingEvent
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingEventAttributes-2008-11-19,SamplingEventAttributes-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sampling Event Attributes,A list (concatenated and separated) of additional measurements or characteristics of the sampling event.,"Example: ""Relative humidity: 28 %; Temperature: 22 C; Sample size: 10 kg""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts,http://rs-test.tdwg.org/dwc/terms/SamplingEvent,,SamplingEventAttributes
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingEventID-2008-11-19,SamplingEventID-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sampling Event ID,An identifier for the sampling event. May be a global unique identifier or an identifier specific to the data set.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/Code,http://rs-test.tdwg.org/dwc/terms/SamplingEvent,,SamplingEventID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingEventRemarks-2009-01-18,SamplingEventRemarks-2009-01-18,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-18,deprecated,,,,Sampling Event Remarks,Comments or notes about the sampling event.,"Example: ""found dead on road""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/SamplingEvent,,SamplingEventRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingLocation-2008-11-19,SamplingLocation-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sampling Location,Container class for information about the location where a sampling event occurred.,,http://www.w3.org/2000/01/rdf-schema#Class,DataSets/DataSet/Units/Unit/Gathering/LocalityText,,,SamplingLocation
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingLocationID-2008-11-19,SamplingLocationID-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Sampling Location ID,An identifier for the sampling location. May be a global unique identifier or an identifier specific to the data set.,"Example: ""MVZ:LocID:12345""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://purl.org/dc/terms/Location,,SamplingLocationID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/SamplingLocationRemarks-2009-01-18,SamplingLocationRemarks-2009-01-18,http://rs-test.tdwg.org/dwc/terms/version/,2009-01-18,deprecated,,,,Sampling Location Remarks,Comments or notes about the sampling location.,"Example: ""under water since 2005""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/AreaDetail,http://purl.org/dc/terms/Location,,SamplingLocationRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/samplingProtocol-2009-04-24,samplingProtocol-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/CollectingMethod-2007-04-17,,,Sampling Protocol,"The name of, reference to, or description of the method or protocol used during an Event.","Examples: ""UV light trap"", ""mist net"", ""bottom trawl"", ""ad hoc observation"", ""point count"", ""Penguins from space: faecal stains reveal the location of emperor penguin colonies, http://dx.doi.org/10.1111/j.1466-8238.2009.00467.x"", ""Takats et al. 2001. Guidelines for Nocturnal Owl Monitoring in North America. Beaverhill Bird Observatory and Bird Studies Canada, Edmonton, Alberta. 32 pp."", ""http://www.bsc-eoc.org/download/Owl.pdf""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/Method,http://rs-test.tdwg.org/dwc/terms/Event,,samplingProtocol
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/scientificName-2009-04-24,scientificName-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs-test.tdwg.org/dwc/dwcore/version/ScientificName-2007-04-17,,,Scientific Name,"The taxon name (with date and authorship information if applicable). When forming part of an Identification, this should be the name in lowest level taxonomic rank that can be determined. This term should not contain identification qualifications, which should instead be supplied in the IdentificationQualifier term.","Examples: ""Coleoptera"" (order), ""Vespertilionidae"" (family), ""Manis"" (genus), ""Ctenomys sociabilis"" (genus + specificEpithet), ""Ambystoma tigrinum diaboli"" (genus + specificEpithet + infraspecificEpithet), ""Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell"" (genus + specificEpithet + taxonRank + infraspecificEpithet + scientificNameAuthorship)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/FullScientificNameString,http://rs-test.tdwg.org/dwc/terms/Taxon,,scientificName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/scientificName-2009-09-21,scientificName-2009-09-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-21,recommended,http://rs-test.tdwg.org/dwc/terms/version/scientificName-2009-04-24,,,Scientific Name,"The full scientific name, with authorship and date information if known. When forming part of an Identification, this should be the name in lowest level taxonomic rank that can be determined. This term should not contain identification qualifications, which should instead be supplied in the IdentificationQualifier term.","Examples: ""Coleoptera"" (order), ""Vespertilionidae"" (family), ""Manis"" (genus), ""Ctenomys sociabilis"" (genus + specificEpithet), ""Ambystoma tigrinum diaboli"" (genus + specificEpithet + infraspecificEpithet), ""Roptrocerus typographi (Györfi, 1952)"" (genus + specificEpithet + scientificNameAuthorship), ""Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell"" (genus + specificEpithet + taxonRank + infraspecificEpithet + scientificNameAuthorship)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/FullScientificNameString,http://rs-test.tdwg.org/dwc/terms/Taxon,,scientificName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/scientificNameAuthorship-2009-04-24,scientificNameAuthorship-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/AuthorYearOfScientificName-2007-04-17,,,Scientific Name Authorship,The authorship information for the scientificName formatted according to the conventions of the applicable nomenclaturalCode.,"Example: ""(Torr.) J.T. Howell"", ""(Martinovský) Tzvelev"", ""(Györfi, 1952)""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/ParentheticalAuthorTeamAndYear + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/AuthorTeamAndYear} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeamParenthesis + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeam} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamOriginalAndYear + [= or] DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamParenthesisAndYear},http://rs-test.tdwg.org/dwc/terms/Taxon,,scientificNameAuthorship
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/scientificNameID-2009-07-06,scientificNameID-2009-07-06,http://rs-test.tdwg.org/dwc/terms/version/,2009-07-06,superseded,http://rs-test.tdwg.org/dwc/terms/version/taxonNameID-2009-04-24,,,Scientific Name ID,A unique identifier for the scientificName.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,scientificNameID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/scientificNameID-2009-08-24,scientificNameID-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs-test.tdwg.org/dwc/terms/version/TaxonNameID-2009-04-24,,,Scientific Name ID,An identifier for the nomenclatural (not taxonomic) details of a scientific name.,"Example: ""urn:lsid:ipni.org:names:37829-1:1.3""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,scientificNameID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/scientificNameRank-2009-07-06,scientificNameRank-2009-07-06,http://rs-test.tdwg.org/dwc/terms/version/,2009-07-06,deprecated,http://rs-test.tdwg.org/dwc/terms/version/taxonRank-2009-04-24,,,Scientific Name Rank,The taxonomic rank of the most specific name in the scientificName. Recommended best practice is to use a controlled vocabulary.,"Examples: ""subsp."", ""var."", ""forma"", ""species"", ""genus""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank,http://rs-test.tdwg.org/dwc/terms/Taxon,,scientificNameRank
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/sex-2009-04-24,sex-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/Sex-2007-04-17,,,Sex,The sex of the biological individual(s) represented in the Occurrence. Recommended best practice is to use a controlled vocabulary.,"Examples: ""female"", ""hermaphrodite"", ""8 males, 4 females""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Sex,http://rs-test.tdwg.org/dwc/terms/Occurrence,,sex
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/specificEpithet-2009-04-24,specificEpithet-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/SpecificEpithet-2007-04-17,,,Specific Epithet,The name of the first or species epithet of the scientificName.,"Examples: ""concolor"", ""gottschei""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/SpeciesEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/FirstEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/SpeciesEpithet},http://rs-test.tdwg.org/dwc/terms/Taxon,,specificEpithet
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/startDayOfYear-2009-04-24,startDayOfYear-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/DayOfYear-2007-04-17,,,Start Day Of Year,"The earliest ordinal day of the year on which the Event occurred (1 for January 1, 365 for December 31, except in a leap year, in which case it is 366).","Examples: ""1"" (=1 Jan), ""366"" (=31 Dec), ""365"" (=30 Dec in a leap year, 31 Dec in a non-leap year)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/DateTime/DayNumberBegin,http://rs-test.tdwg.org/dwc/terms/Event,,startDayOfYear
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/StartTimeOfDay-2008-11-19,StartTimeOfDay-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,http://www.iobis.org/obis/version/StartTimeOfDay-2005-07-10,,,Start Time of Day,"The time of day when the event began, expressed as decimal hours from midnight, local time.","Examples: ""12.0"" (= noon), ""13.5"" (= 1:30pm)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,http://rs-test.tdwg.org/dwc/terms/Event,,StartTimeOfDay
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/stateProvince-2009-04-24,stateProvince-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/StateProvince-2007-04-17,,,State Province,"The name of the next smaller administrative region than country (state, province, canton, department, region, etc.) in which the Location occurs.","Examples: ""Montana"", ""Minas Gerais"", ""Córdoba""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= State or = Province (etc.),http://purl.org/dc/terms/Location,,stateProvince
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/subgenus-2009-04-24,subgenus-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://www.iobis.org/obis/version/Subgenus-2005-07-10,,,Subgenus,The name of the subgenus in which the scientificName is classified.,"Example: ""Strobus"" subgenus of Pinus",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/Subgenus,http://rs-test.tdwg.org/dwc/terms/Taxon,,subgenus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/subgenus-2009-08-24,subgenus-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs-test.tdwg.org/dwc/terms/version/subgenus-2009-04-24,,,Subgenus,The full scientific name of the subgenus in which the taxon is classified. Values should include the genus to avoid homonym confusion.,"Examples: ""Strobus (Pinus)"", ""Puma (Puma)"" ""Loligo (Amerigo)"", ""Hieracium subgen. Pilosella""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/Subgenus,http://rs-test.tdwg.org/dwc/terms/Taxon,,subgenus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Taxon-2008-11-19,Taxon-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,superseded,,,,Taxon,The category of information pertaining to taxonomic names or concepts.,,http://www.w3.org/2000/01/rdf-schema#Class,no simple equivalent in ABCD,,,Taxon
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Taxon-2009-09-21,Taxon-2009-09-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-21,superseded,http://rs-test.tdwg.org/dwc/terms/version/Taxon-2008-11-19,,,Taxon,"The category of information pertaining to taxonomic names, taxon name usages, or taxon concepts.",,http://www.w3.org/2000/01/rdf-schema#Class,no simple equivalent in ABCD,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,Taxon
