version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,rdf_type,rdfs_subPropertyOf,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,rdf_about,dcterms_issued,dcterms_modified,dwcattributes_status,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
http://rs.tdwg.org/dwc/terms/version/countryCode-2009-04-24,countryCode-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,countryCode,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Country Code,The standard code for the country in which the Location occurs. Recommended best practice is to use ISO 3166-1-alpha-2 country codes.,"Examples: ""AR"" for Argentina, ""SV"" for El Salvador",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Country/ISO3166Code,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/countryCode-2009-04-24,2008-11-19,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/county-2009-04-24,county-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/version/County-2007-04-17,,,county,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/dwcore/County,,,County,"The full, unabbreviated name of the next smaller administrative region than stateProvince (county, shire, department, etc.) in which the Location occurs.","Examples: ""Missoula"", ""Los Lagos"", ""Mataró""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= County,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/county-2009-04-24,2008-11-19,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/County-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/dataGeneralizations-2009-04-24,dataGeneralizations-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/terms/version/Generalizations-2008-11-19,,,dataGeneralizations,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/terms/Generalizations,,,Data Generalizations,Actions taken to make the shared data less specific or complete than in its original form. Suggests that alternative data of higher quality may be available on request.,"Example: ""Coordinates generalized from original GPS coordinates to the nearest half degree grid cell""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/dataGeneralizations-2009-04-24,2008-11-19,2009-04-24,recommended,http://rs.tdwg.org/dwc/terms/Generalizations-2008-11-19,,
http://rs.tdwg.org/dwc/terms/version/Dataset-2008-11-19,Dataset-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Dataset,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-09-11,true,,,,Dataset,The category of information pertaining to a logical set of records.,,http://www.w3.org/2000/01/rdf-schema#Class,http://purl.org/dc/dcmitype/Dataset,DataSets/DataSet,,,http://rs.tdwg.org/dwc/terms/Dataset-2008-11-19,2008-11-19,2008-11-19,deprecated,,,
http://rs.tdwg.org/dwc/terms/version/datasetID-2009-04-24,datasetID-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,datasetID,http://rs.tdwg.org/dwc/terms/,,,,,,,Dataset ID,An identifier for the data set. May be a global unique identifier or an identifier specific to a collection or institution.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,DataSets/DataSet/DataSetGUID,http://rs.tdwg.org/dwc/terms/Dataset,,http://rs.tdwg.org/dwc/terms/datasetID-2009-04-24,2008-11-19,2009-04-24,superseded,,,
http://rs.tdwg.org/dwc/terms/version/datasetID-2009-09-11,datasetID-2009-09-11,http://rs.tdwg.org/dwc/terms/version/,2009-09-11,recommended,http://rs.tdwg.org/dwc/terms/version/datasetID-2009-04-24,,,datasetID,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-09-11,,,,,Dataset ID,An identifier for the set of data. May be a global unique identifier or an identifier specific to a collection or institution.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,DataSets/DataSet/DataSetGUID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/datasetID-2009-09-11,2008-11-19,2009-09-11,recommended,http://rs.tdwg.org/dwc/terms/datasetID-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/datasetName-2009-09-11,datasetName-2009-09-11,http://rs.tdwg.org/dwc/terms/version/,2009-09-11,recommended,,,,datasetName,http://rs.tdwg.org/dwc/terms/,2009-09-11,2009-09-11,,,,,Dataset Name,The name identifying the data set from which the record was derived.,"Examples: ""Grinnell Resurvey Mammals"", ""Lacey Ctenomys Recaptures""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SourceID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/datasetName-2009-09-11,2009-09-11,2009-09-11,recommended,,,
http://rs.tdwg.org/dwc/terms/version/dateIdentified-2009-04-24,dateIdentified-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/curatorial/version/DateIdentified-2007-04-17,,,dateIdentified,http://rs.tdwg.org/dwc/terms/,,,,,,,Date Identified,"The date on which the subject was identified as representing the taxon given in the scientificName. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,DataSets/DataSet/Units/Unit/Identifications/Identification/Date/DateText,http://rs.tdwg.org/dwc/terms/Identification,,http://rs.tdwg.org/dwc/terms/dateIdentified-2009-04-24,2008-11-19,2009-04-24,superseded,http://rs.tdwg.org/dwc/curatorial/DateIdentified-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/dateIdentified-2009-08-24,dateIdentified-2009-08-24,http://rs.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2009-04-24,,,dateIdentified,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-08-24,,http://rs.tdwg.org/dwc/curatorial/DateIdentified,,,Date Identified,"The date on which the subject was identified as representing the Taxon. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Examples: ""1963-03-08T14:07-0600"" is 8 Mar 1963 2:07pm in the time zone six hours earlier than UTC, ""2009-02-20T08:40Z"" is 20 Feb 2009 8:40am UTC, ""1809-02-12"" is 12 Feb 1809, ""1906-06"" is Jun 1906, ""1971"" is just that year, ""2007-03-01T13:00:00Z/2008-05-11T15:30:00Z"" is the interval between 1 Mar 2007 1pm UTC and 11 May 2008 3:30pm UTC, ""2007-11-13/15"" is the interval between 13 Nov 2007 and 15 Nov 2007.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,DataSets/DataSet/Units/Unit/Identifications/Identification/Date/DateText,http://rs.tdwg.org/dwc/terms/Identification,,http://rs.tdwg.org/dwc/terms/dateIdentified-2009-08-24,2008-11-19,2009-08-24,recommended,http://rs.tdwg.org/dwc/terms/dateIdentified-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/day-2009-04-24,day-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/2003/1.0/version/DayCollected-2003-06-17,,,day,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/2003/1.0/DayCollected,,,Day,The integer day of the month on which the Event occurred.,"Examples: ""9"", ""28""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,http://rs.tdwg.org/dwc/terms/Event,,http://rs.tdwg.org/dwc/terms/day-2009-04-24,2008-11-19,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/2003/1.0/DayCollected-2003-06-17,,
http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2009-04-24,decimalLatitude-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/geospatial/version/DecimalLatitude-2007-04-17,,,decimalLatitude,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/geospatial/DecimalLatitude,,,Decimal Latitude,"The geographic latitude (in decimal degrees, using the spatial reference system given in geodeticDatum) of the geographic center of a Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive.","Example: ""-41.0983423""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/LatitudeDecimal,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/decimalLatitude-2009-04-24,2008-11-19,2009-07-06,recommended,http://rs.tdwg.org/dwc/geospatial/DecimalLatitude-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2009-04-24,decimalLongitude-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/geospatial/version/DecimalLongitude-2007-04-17,,,decimalLongitude,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/geospatial/DecimalLongitude,,,Decimal Longitude,"The geographic longitude (in decimal degrees, using the spatial reference system given in geodeticDatum) of the geographic center of a Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive.","Example: ""-121.1761111""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/LongitudeDecimal,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/decimalLongitude-2009-04-24,2008-11-19,2009-07-06,recommended,http://rs.tdwg.org/dwc/geospatial/DecimalLongitude-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/disposition-2009-04-24,disposition-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/curatorial/version/Disposition-2007-04-17,,,disposition,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/curatorial/Disposition,,,Disposition,The current state of a specimen with respect to the collection identified in collectionCode or collectionID. Recommended best practice is to use a controlled vocabulary.,"Examples: ""in collection"", ""missing"", ""voucher elsewhere"", ""duplicates elsewhere""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SpecimenUnit/Disposition,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/disposition-2009-04-24,2008-11-19,2009-04-24,recommended,http://rs.tdwg.org/dwc/curatorial/Disposition-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/DwCType-2008-11-19,DwCType-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,DwCType,http://rs.tdwg.org/dwc/terms/,2008-11-19,2014-10-23,true,,,,Darwin Core Type,"The set of classes specified by the Darwin Core Type Vocabulary, used to categorize the nature or genre of the resource.",,http://purl.org/dc/dcam/VocabularyEncodingScheme,,not in ABCD,,,http://rs.tdwg.org/dwc/terms/DwCType-2008-11-19,2008-11-19,2014-10-23,deprecated,,,
http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2009-04-24,dynamicProperties-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/version/Attributes-2007-04-17,,,dynamicProperties,http://rs.tdwg.org/dwc/terms/,,,,,,,Dynamic Properties,"A list (concatenated and separated) of additional measurements, facts, characteristics, or assertions about the record. Meant to provide a mechanism for structured content such as key-value pairs.","Examples: ""tragusLengthInMeters=0.014; weightInGrams=120"", ""heightInMeters=1.5"", ""natureOfID=expert identification; identificationEvidence=cytochrome B sequence"", ""relativeHumidity=28; airTemperatureInC=22; sampleSizeInKilograms=10"", ""aspectHeading=277; slopeInDegrees=6"", ""iucnStatus=vulnerable; taxonDistribution=Neuquen, Argentina""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/all,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/dynamicProperties-2009-04-24,2008-11-19,2014-10-23,superseded,http://rs.tdwg.org/dwc/dwcore/Attributes-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2014-10-23,dynamicProperties-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/dynamicProperties-2009-04-24,,,dynamicProperties,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,http://rs.tdwg.org/dwc/dwcore/Attributes,,,Dynamic Properties,"A list of additional measurements, facts, characteristics, or assertions about the record. Meant to provide a mechanism for structured content.","The recommended best practice is to use a key:value encoding schema such as JSON. Examples: ""{""heightInMeters"":1.5}"", ""{""tragusLengthInMeters"":0.014, ""weightInGrams"":120}"", ""{""natureOfID"":""expert identification"", ""identificationEvidence"":""cytochrome B sequence""}"", ""{""relativeHumidity"":28, ""airTemperatureInCelcius"":22, ""sampleSizeInKilograms"":10}"", ""{""aspectHeading"":277, ""slopeInDegrees"":6}"", ""{""iucnStatus"":""vulnerable"", ""taxonDistribution"":""Neuquén, Argentina""}"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/all,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/dynamicProperties-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/dynamicProperties-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/earliestAgeOrLowestStage-2009-04-24,earliestAgeOrLowestStage-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/EarliestAgeOrLowestStage-2005-07-03,,,earliestAgeOrLowestStage,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestAgeOrLowestStage,,,Earliest Age Or Lowest Stage,The full name of the earliest possible geochronologic age or lowest chronostratigraphic stage attributable to the stratigraphic horizon from which the cataloged item was collected.,"Examples: ""Atlantic"", ""Boreal"", ""Skullrockian""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://rs.tdwg.org/dwc/terms/earliestAgeOrLowestStage-2009-04-24,2009-04-24,2009-07-06,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestAgeOrLowestStage-2005-07-03,,
http://rs.tdwg.org/dwc/terms/version/EarliestDateCollected-2008-11-19,EarliestDateCollected-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,http://rs.tdwg.org/dwc/dwcore/version/EarliestDateCollected-2007-04-17,,,EarliestDateCollected,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-24,true,http://rs.tdwg.org/dwc/dwcore/EarliestDateCollected,,,Earliest Date Collected,"The earliest date-time in a period during which a event occurred. If the event is recorded as occurring at a single date-time, populate both EarliestDateCollected and LatestDateCollected with the same value. Recommended best practice is to use an encoding scheme, such as ISO 8601:2004(E).","Date may be used to express temporal information at any level of granularity. Recommended best practice is to use an encoding scheme, such as the W3CDTF profile of ISO 8601 [W3CDTF].",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,http://rs.tdwg.org/dwc/terms/Event,,http://rs.tdwg.org/dwc/terms/EarliestDateCollected-2008-11-19,2008-11-19,2008-11-19,deprecated,http://rs.tdwg.org/dwc/dwcore/EarliestDateCollected-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/earliestEonOrLowestEonothem-2009-04-24,earliestEonOrLowestEonothem-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/EarliestEonOrLowestEonothem-2005-07-03,,,earliestEonOrLowestEonothem,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestEonOrLowestEonothem,,,Earliest Eon Or Lowest Eonothem,"The full name of the earliest possible geochronologic eon or lowest chrono-stratigraphic eonothem or the informal name (""Precambrian"") attributable to the stratigraphic horizon from which the cataloged item was collected.","Examples: ""Phanerozoic"", ""Proterozoic""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://rs.tdwg.org/dwc/terms/earliestEonOrLowestEonothem-2009-04-24,2009-04-24,2009-07-06,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestEonOrLowestEonothem-2005-07-03,,
http://rs.tdwg.org/dwc/terms/version/earliestEpochOrLowestSeries-2009-04-24,earliestEpochOrLowestSeries-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/EarliestEpochOrLowestSeries-2005-07-03,,,earliestEpochOrLowestSeries,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestEpochOrLowestSeries,,,Earliest Epoch Or Lowest Series,The full name of the earliest possible geochronologic epoch or lowest chronostratigraphic series attributable to the stratigraphic horizon from which the cataloged item was collected.,"Examples: ""Holocene"", ""Pleistocene"", ""Ibexian Series""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://rs.tdwg.org/dwc/terms/earliestEpochOrLowestSeries-2009-04-24,2009-04-24,2009-07-06,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestEpochOrLowestSeries-2005-07-03,,
http://rs.tdwg.org/dwc/terms/version/earliestEraOrLowestErathem-2009-04-24,earliestEraOrLowestErathem-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/EarliestEraOrLowestErathem-2005-07-03,,,earliestEraOrLowestErathem,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestEraOrLowestErathem,,,Earliest Era Or Lowest Erathem,The full name of the earliest possible geochronologic era or lowest chronostratigraphic erathem attributable to the stratigraphic horizon from which the cataloged item was collected.,"Examples: ""Cenozoic"", ""Mesozoic""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://rs.tdwg.org/dwc/terms/earliestEraOrLowestErathem-2009-04-24,2009-04-24,2009-07-06,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/EarliestEraOrLowestErathem-2005-07-03,,
