"identifier","context","text"
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasParentStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Has Parent Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasParentStorageLocation",""
"hasParentStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Has Parent Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasParentStorageLocation",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasReference",""
"locationDescription:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Location Description (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationDescription",""
"locationDescription:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Location Description (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationDescription",""
"locationName:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Location Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationName",""
"locationName:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Location Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationName",""
"locationName:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:notes","Notes for Location Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationName",""
"locationType:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label","Label for Location Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationType",""
"locationType:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition","Definition for Location Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationType",""
"locationType:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:notes","Notes for Location Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/locationType",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Taxon:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Taxon) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Taxon:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Taxon) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/Taxon:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Taxon) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/Taxon:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Taxon) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/Taxon:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Taxon) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/Taxon:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Taxon) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/hasReference",""
"temporalCoverageEndDateTime:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:label","Label for Temporal Coverage End Date (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageEndDateTime",""
"temporalCoverageEndDateTime:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:definition","Definition for Temporal Coverage End Date (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageEndDateTime",""
"temporalCoverageEndDateTime:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:usage","Usage for Temporal Coverage End Date (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageEndDateTime",""
"temporalCoverageStartDateTime:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:label","Label for Temporal Coverage Start Date (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageStartDateTime",""
"temporalCoverageStartDateTime:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:definition","Definition for Temporal Coverage Start Date (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageStartDateTime",""
"temporalCoverageStartDateTime:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:usage","Usage for Temporal Coverage Start Date (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageStartDateTime",""
"temporalCoverageType:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:label","Label for Temporal Coverage Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageType",""
"temporalCoverageType:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:definition","Definition for Temporal Coverage Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageType",""
"temporalCoverageType:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:usage","Usage for Temporal Coverage Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageType",""
"temporalCoverageType:http~//rs.tdwg.org/dwc/terms/attributes/TemporalCoverage:notes","Notes for Temporal Coverage Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage) http://rs.tdwg.org/dwc/terms/temporalCoverageType",""
