identifier,context,text
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,Has Measurement Or Fact
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,This property refers to one or more related instances of the MeasurementOrFact class.
hasPerson:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Person (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasPerson,Has Person
hasPerson:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Person (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasPerson,This property refers to one or more related instances of the Person class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
hasRole:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasRole,Has Role
hasRole:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasRole,This property refers to one or more related instances of the Role class.
hasRole:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:notes,Notes for Has Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasRole,This property maps to the PROV-O property hadRole (http://www.w3.org/ns/prov#hadRole).
hasTemporalCoverage:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:label,Label for Has Temporal Coverage (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasTemporalCoverage,Has Temporal Coverage
hasTemporalCoverage:http~//rs.tdwg.org/dwc/terms/attributes/PersonRole:definition,Definition for Has Temporal Coverage (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/PersonRole) http://rs.tdwg.org/dwc/terms/hasTemporalCoverage,This property refers to one or more related instances of the TemporalCoverage class.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasIdentifier,"This property refers to one or more related instances of the Identifier class. Every RecordLevel class must contain at least one Identifier, preferably a PID. "
hasObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label,Label for Has Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasObjectGroup,Has Object Group
hasObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition,Definition for Has Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasObjectGroup,This property refers to one or more related instances of the ObjectGroup class.
hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label,Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasPersonRole,Has Person Role
hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition,Definition for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasPersonRole,This property refers to one or more related instances of the PersonRole class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label,Label for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasResourceRelationship,Has Resource Relationship
hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition,Definition for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/hasResourceRelationship,This property refers to one or more related instances of the ResourceRelationship class.
isDerivedCollection:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:label,Label for Is Derived Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/isDerivedCollection,Is Derived Collection
isDerivedCollection:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:definition,Definition for Is Derived Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/isDerivedCollection,A flag to indicate that the collection description has been generated by aggregating data from one or more underlying datasets of its individual objects.
isDerivedCollection:http~//rs.tdwg.org/dwc/terms/attributes/RecordLevel:notes,Notes for Is Derived Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/RecordLevel) http://rs.tdwg.org/dwc/terms/isDerivedCollection,"If `true`, the LtC record has been wholly generated through the synthesis of existing digital records, such as by a programmatic aggregation of specimen records. If `false`, the LtC record is known to have been generated through some other method, such as in response to an institutional survey. Leaving this field blank indicates that the method used to construct the record is unknown or has yet to be recorded."
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
referenceDetails:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label,Label for Reference Details (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceDetails,Reference Details
referenceDetails:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition,Definition for Reference Details (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceDetails,Detailed information about the resource being referenced.
referenceName:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label,Label for Reference Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceName,Reference Name
referenceName:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition,Definition for Reference Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceName,A name given to a reference.
referenceName:http~//rs.tdwg.org/dwc/terms/attributes/Reference:notes,Notes for Reference Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceName,"If the reference is to a publication, this field should hold the publication title; otherwise any appropriate, short, text label relevant to the resource being referenced may be used."
referenceType:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label,Label for Reference Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceType,Reference Type
referenceType:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition,Definition for Reference Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceType,The type of resource being referenced.
referenceType:http~//rs.tdwg.org/dwc/terms/attributes/Reference:notes,Notes for Reference Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/referenceType,This property is intended to be used for a high level categorisation of resource types.
resourceIRI:http~//rs.tdwg.org/dwc/terms/attributes/Reference:label,Label for Resource IRI (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/resourceIRI,Resource IRI
resourceIRI:http~//rs.tdwg.org/dwc/terms/attributes/Reference:definition,Definition for Resource IRI (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Reference) http://rs.tdwg.org/dwc/terms/resourceIRI,A preferably resolvable IRI providing access to the resource defined in the reference.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label,Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,Has Measurement Or Fact
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition,Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,This property refers to one or more related instances of the MeasurementOrFact class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
relatedResourceName:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label,Label for Related Resource Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceName,Related Resource Name
relatedResourceName:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition,Definition for Related Resource Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceName,A short textual name for the related resource.
relatedResourceName:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:notes,Notes for Related Resource Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceName,"This property can be used to list resources related to the source entity which lack an identifier, for example if a separate record for that resource doesn't yet exist. In the Collection Description standard, a use of this is to list named subcollections of a larger collections at a time when the resources might not be available to create a full Collection Description for each of them. If at a later point a Collection Description record is created for the subcollection, an identifier can be added to the relatedResourceID property to maintain the same relationship."
relatedResourceType:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label,Label for Related Resource Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceType,Related Resource Type
relatedResourceType:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition,Definition for Related Resource Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceType,"The class or property within Latimer Core, or class, property or less formal concept outside of the Latimer Core standard, that is represented by the related resource."
relatedResourceType:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:notes,Notes for Related Resource Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relatedResourceType,"This property can be used to explicitly define the type of resource that the ID stored in the relatedResourceID property references, either to support IDs that don’t fully resolve and provide contextual metadata, or just for information purposes. It can also provide context for use cases where the relatedResourceName is used rather than the relatedResourceID to define the target, for example to attach a simple list of the names of related collections to an ObjectGroup."
relationshipOfResource:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:label,Label for Relationship Of Resource (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relationshipOfResource,Relationship Of Resource
relationshipOfResource:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:definition,Definition for Relationship Of Resource (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relationshipOfResource,The relationship of the resource identified by relatedResourceID to the subject (optionally identified by the resourceID).
relationshipOfResource:http~//rs.tdwg.org/dwc/terms/attributes/ResourceRelationship:notes,Notes for Relationship Of Resource (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ResourceRelationship) http://rs.tdwg.org/dwc/terms/relationshipOfResource,Recommended best practice is to use a controlled vocabulary. https://schema.org/Property
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Role:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/Role:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
roleName:http~//rs.tdwg.org/dwc/terms/attributes/Role:label,Label for Role Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/roleName,Role Name
roleName:http~//rs.tdwg.org/dwc/terms/attributes/Role:definition,Definition for Role Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/Role) http://rs.tdwg.org/dwc/terms/roleName,A short descriptive name for the role.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
isMandatoryMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label,Label for Is Mandatory Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isMandatoryMetric,Is Mandatory Metric
isMandatoryMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition,Definition for Is Mandatory Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isMandatoryMetric,A flag to designate whether it is mandatory or optional for every collection description within the LatimerCoreScheme to include the measurement or fact defined by the schemeMeasurementType property.
isMandatoryMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:notes,Notes for Is Mandatory Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isMandatoryMetric,This flag can be used for software automation and data validation.
isRepeatableMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label,Label for Is Repeatable Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isRepeatableMetric,Is Repeatable Metric
isRepeatableMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition,Definition for Is Repeatable Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isRepeatableMetric,A flag to designate whether multiple instances of the same schemeMeasurementType may be attached to a single entity.
isRepeatableMetric:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:notes,Notes for Is Repeatable Metric (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/isRepeatableMetric,"For example, this property can be used to stipulate that, using the MeasurementOrFact class, only one 'Object count' may be attached to an ObjectGroup, but multiple 'Curator notes' may be attached to the same ObjectGroup."
schemeMeasurementType:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:label,Label for Scheme Measurement Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/schemeMeasurementType,Scheme Measurement Type
schemeMeasurementType:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:definition,Definition for Scheme Measurement Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/schemeMeasurementType,A category of quantitative metric or qualitative fact that can be included in the LatimerCoreScheme.
schemeMeasurementType:http~//rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact:notes,Notes for Scheme Measurement Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeMeasurementOrFact) http://rs.tdwg.org/dwc/terms/schemeMeasurementType,"The schemeMeasurementType should correspond to, and be used to catalogue and/or constrain, the values that can be used in the measurementType property of the MeasurementOrFact class."
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
isMandatoryTerm:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:label,Label for Is Mandatory Term (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/isMandatoryTerm,Is Mandatory Term
isMandatoryTerm:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:definition,Definition for Is Mandatory Term (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/isMandatoryTerm,A flag to designate whether it is mandatory or optional for all ObjectGroups in the LatimerCoreScheme to include or be linked to valid data for the class or property defined in the termName property.
isMandatoryTerm:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:notes,Notes for Is Mandatory Term (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/isMandatoryTerm,"This flag can be used for software automation and data validation. For example, if the termName is 'preservationMethod' (a property) and isMandatoryTerm is 'true', then an interface or query should always expect a value for that property, and can validate against that expectation. If the termName is Taxon (a class) and isMandatoryTerm is 'true', then similarly the expectation will be that at least one populated Taxon object is linked to every ObjectGroup. If the isRepeatableTerm property is set to 'false', then the expectation will be that exactly one populated Taxon object is linked to every ObjectGroup and no more."
isRepeatableTerm:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:label,Label for Is Repeatable Term (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/isRepeatableTerm,Is Repeatable Term
isRepeatableTerm:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:definition,Definition for Is Repeatable Term (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/isRepeatableTerm,A flag to designate whether multiple instances of the Latimer Core class or property defined in the termName property may be attached to a single ObjectGroup.
isRepeatableTerm:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:notes,Notes for Is Repeatable Term (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/isRepeatableTerm,"This property essentially defines whether the property or class is used for a 'tagging' approach (e.g. attaching multiple Taxon records to the same ObjectGroup to reflect the taxonomic scope, or a 'dimensional' approach (e.g. attaching a single GeologicalContext to an ObjectGroup, to show that it represents only objects from the Mesozoic). This has implications on how metrics may be handled, and more information is available in the non-normative guidance."
termName:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:label,Label for Term Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/termName,Term Name
termName:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:definition,Definition for Term Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/termName,The name of a class or property within the Latimer Core standard that is included in the LatimerCoreScheme.
termName:http~//rs.tdwg.org/dwc/terms/attributes/SchemeTerm:notes,Notes for Term Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm) http://rs.tdwg.org/dwc/terms/termName,The values of this property are constrained to the names of terms (classes or properties) within the Latimer Core standard.
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label,Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasAddress,Has Address
hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition,Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasAddress,This property refers to one or more related instances of the Address class.
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label,Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasIdentifier,Has Identifier
hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition,Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasIdentifier,This property refers to one or more related instances of the Identifier class.
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label,Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,Has Measurement Or Fact
hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition,Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact,This property refers to one or more related instances of the MeasurementOrFact class.
hasParentStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label,Label for Has Parent Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasParentStorageLocation,Has Parent Storage Location
hasParentStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition,Definition for Has Parent Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasParentStorageLocation,This property refers to one or more related parent instances of the StorageLocation class.
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:label,Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasReference,Has Reference
hasReference:http~//rs.tdwg.org/dwc/terms/attributes/StorageLocation:definition,Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/StorageLocation) http://rs.tdwg.org/dwc/terms/hasReference,This property refers to one or more related instances of the Reference class.
