document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,term,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,rdf_type,rdfs_subPropertyOf,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,rdf_about,dcterms_issued,dcterms_modified,dwcattributes_status,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/Formation-2005-07-03,Formation-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Formation,Formation,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Formation,The full name of the lithostratigraphic formation from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Formation-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/Group-2005-07-03,Group-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Group,Group,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Group,The full name of the lithostratigraphic group from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Group-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/HighestBiostratigraphicZone-2005-07-03,HighestBiostratigraphicZone-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/HighestBiostratigraphicZone,HighestBiostratigraphicZone,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Highest Biostratigraphic Zone,The full name of the highest possible geological biostratigraphic zone of the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/HighestBiostratigraphicZone-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LatestAgeOrHighestStage-2005-07-03,LatestAgeOrHighestStage-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestAgeOrHighestStage,LatestAgeOrHighestStage,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Latest AgeOr Highest Stage,The full name of the latest possible geochronologic age or highest chronostratigraphic stage attributable to the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestAgeOrHighestStage-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LatestEonOrHighestEonothem-2005-07-03,LatestEonOrHighestEonothem-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestEonOrHighestEonothem,LatestEonOrHighestEonothem,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Latest Eon Or Highest Eonothem,"The full name of the latest possible geochronologic eon or highest chrono-stratigraphic eonothem or the informal name (""Precambrian"") attributable to the stratigraphic horizon from which the cataloged item was collected.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestEonOrHighestEonothem-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LatestEpochOrHighestSeries-2005-07-03,LatestEpochOrHighestSeries-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestEpochOrHighestSeries,LatestEpochOrHighestSeries,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Latest Epoch Or Highest Series,The full name of the latest possible geochronologic epoch or highest chronostratigraphic series attributable to the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestEpochOrHighestSeries-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LatestEraOrHighestErathem-2005-07-03,LatestEraOrHighestErathem-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestEraOrHighestErathem,LatestEraOrHighestErathem,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Latest Era Or Highest Erathem,The full name of the latest possible geochronologic era or highest chronostratigraphic erathem attributable to the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestEraOrHighestErathem-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LatestPeriodOrHighestSystem-2005-07-03,LatestPeriodOrHighestSystem-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestPeriodOrHighestSystem,LatestPeriodOrHighestSystem,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Latest Period Or Highest System,The full name of the latest possible geochronologic period or highest chronostratigraphic system attributable to the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LatestPeriodOrHighestSystem-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LithostratigraphicTerms-2005-07-03,LithostratigraphicTerms-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LithostratigraphicTerms,LithostratigraphicTerms,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Lithostratigraphic Terms,The combination of all litho-stratigraphic names for the rock from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Stratigraphy/LithostratigraphicTerms,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LithostratigraphicTerms-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/LowestBiostratigraphicZone-2005-07-03,LowestBiostratigraphicZone-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LowestBiostratigraphicZone,LowestBiostratigraphicZone,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Lowest Biostratigraphic Zone,The full name of the lowest possible geological biostratigraphic zone of the stratigraphic horizon from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/LowestBiostratigraphicZone-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/Member-2005-07-03,Member-2005-07-03,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/,2005-07-03,deprecated,,,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Member,Member,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/,2005-07-03,2009-04-24,true,,,,Member,The full name of the lithostratigraphic member from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/paleo,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Member-2005-07-03,2005-07-03,2005-07-03,superseded,,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#accessRights-002,accessRights-002,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://rs.tdwg.org/dwc/terms/version/AccessConstraints-2008-11-19,http://dublincore.org/usage/terms/history/#accessRights-001,,http://purl.org/dc/terms/accessRights,accessRights,http://purl.org/dc/terms/,2003-02-15,2008-01-14,,http://rs.tdwg.org/dwc/terms/AccessConstraints,,,Access Rights,Information about who can access the resource or an indication of its security status.,"Access Rights may include information regarding access or restrictions based on privacy, security, or other policies.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/rights,,,,http://dublincore.org/usage/terms/history/#accessRights-002,2003-02-15,2008-01-14,,http://rs.tdwg.org/dwc/terms/AccessConstraints-2008-11-19,http://dublincore.org/usage/terms/history/#accessRights-001,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#bibliographicCitation-002,bibliographicCitation-002,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://dublincore.org/usage/terms/history/#bibliographicCitation-001,,,http://purl.org/dc/terms/bibliographicCitation,bibliographicCitation,http://purl.org/dc/terms/,2003-02-15,2008-01-14,,,,,Bibliographic Citation,A bibliographic reference for the resource.,Recommended practice is to include sufficient bibliographic detail to identify the resource as unambiguously as possible.,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,,,,http://dublincore.org/usage/terms/history/#bibliographicCitation-002,2003-02-15,2008-01-14,,http://dublincore.org/usage/terms/history/#bibliographicCitation-001,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#languageT-001,languageT-001,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,,,,http://purl.org/dc/terms/language,language,http://purl.org/dc/terms/,2008-01-14,2008-01-14,,,,,Language,A language of the resource.,Recommended best practice is to use a controlled vocabulary such as RFC 4646 [RFC4646].,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/elements/1.1/language,,,,http://dublincore.org/usage/terms/history/#languageT-001,2008-01-14,2008-01-14,,,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#license-002,license-002,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://dublincore.org/usage/terms/history/#license-001,,,http://purl.org/dc/terms/license,license,http://purl.org/dc/terms/,2004-06-14,2008-01-14,,http://purl.org/dc/terms/rights,,,License,A legal document giving official permission to do something with the resource.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/rights,,,,http://dublincore.org/usage/terms/history/#license-002,2004-06-14,2008-01-14,,http://dublincore.org/usage/terms/history/#license-001,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#Location-001,Location-001,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://rs.tdwg.org/dwc/dwctype/version/Location-2009-04-24,,,http://purl.org/dc/terms/Location,Location,http://purl.org/dc/terms/,2008-01-14,2008-01-14,,http://rs.tdwg.org/dwc/dwctype/Location,,,Location,A spatial region or named place.,,http://www.w3.org/2000/01/rdf-schema#Class,,,,,http://dublincore.org/usage/terms/history/#Location-001,2008-01-14,2008-01-14,,http://rs.tdwg.org/dwc/dwctype/Location-2009-04-24,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#modified-003,modified-003,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://dublincore.org/usage/terms/history/#modified-002,,,http://purl.org/dc/terms/modified,modified,http://purl.org/dc/terms/,2000-07-11,2008-01-14,,,,,Date Modified,Date on which the resource was changed.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/date,,,,http://dublincore.org/usage/terms/history/#modified-003,2000-07-11,2008-01-14,,http://dublincore.org/usage/terms/history/#modified-002,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#references-003,references-003,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://dublincore.org/usage/terms/history/#references-002,,,http://purl.org/dc/terms/references,references,http://purl.org/dc/terms/,2000-07-11,2008-01-14,,,,,References,"A related resource that is referenced, cited, or otherwise pointed to by the described resource.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/relation,,,,http://dublincore.org/usage/terms/history/#references-003,2000-07-11,2008-01-14,,http://dublincore.org/usage/terms/history/#references-002,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#rightsHolder-002,rightsHolder-002,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,http://dublincore.org/usage/terms/history/#rightsHolder-001,,,http://purl.org/dc/terms/rightsHolder,rightsHolder,http://purl.org/dc/terms/,2004-06-14,2008-01-14,,,,,Rights Holder,A person or organization owning or managing rights over the resource.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,,http://dublincore.org/usage/terms/history/#rightsHolder-002,2004-06-14,2008-01-14,,http://dublincore.org/usage/terms/history/#rightsHolder-001,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#typeT-001,typeT-001,http://dublincore.org/usage/terms/history/#,2008-01-14,recommended,,,,http://purl.org/dc/terms/type,type,http://purl.org/dc/terms/,2008-01-14,2008-01-14,,,,,Type,The nature or genre of the resource.,"Recommended best practice is to use a controlled vocabulary such as the DCMI Type Vocabulary [DCMITYPE]. To describe the file format, physical medium, or dimensions of the resource, use the Format element.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/elements/1.1/type,,,,http://dublincore.org/usage/terms/history/#typeT-001,2008-01-14,2008-01-14,,,,
2017-09-23T06:53:00-05:00,http://gensc.org/ns/mixs/version/source_mat_id-2011-01-26,source_mat_id-2011-01-26,http://gensc.org/ns/mixs/version/,2011-01-26,deprecated,,,,http://gensc.org/ns/mixs/source_mat_id,source_mat_id,http://gensc.org/ns/mixs/,2011-01-26,2013-05-25,true,,,,source material identifiers,"A unique identifier assigned to a material sample (as defined by http://rs.tdwg.org/dwc/terms/MaterialSampleID, and as opposed to a particular digital record of a material sample) used for extracting nucleic acids, and subsequent sequencing. The identifier can refer either to the original material collected or to any derived sub-samples. The INSDC qualifiers /specimen_voucher, /bio_material, or /culture_collection provide additional context and suggested syntax for this identifier for data submitted to INSDC databases.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/all,,http://gensc.org/ns/mixs/source_mat_id-2011-01-26,2013-05-25,2011-01-26,deprecated,,,
2017-09-23T06:53:00-05:00,http://dublincore.org/usage/terms/history/#rightsT-001,rightsT-001,http://dublincore.org/usage/terms/history/#,2008-01-14,deprecated,,,,http://purl.org/dc/terms/rights,rights,http://purl.org/dc/terms/,2008-01-14,2008-01-14,true,,,,Rights,Information about rights held in and over the resource.,"Typically, rights information includes a statement about various property rights associated with the resource, including intellectual property rights.",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/elements/1.1/rights,,,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-11-06_17,,,,,,,
